id,source_id,set_id,card_number,lang,updated_at
pokemon:tcgdex:tk-xy-p-27:es,tk-xy-p-27,tk,27,es,2026-08-09 04:01:09.685+00
pokemon:tcgdex:tk-xy-p-27:fr,tk-xy-p-27,tk,27,fr,2026-08-09 04:00:41.733+00
pokemon:tcgdex:tk-xy-p-27:it,tk-xy-p-27,tk,27,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-p-28:es,tk-xy-p-28,tk,28,es,2026-08-09 04:01:09.685+00
pokemon:tcgdex:tk-xy-p-28:fr,tk-xy-p-28,tk,28,fr,2026-08-09 04:00:41.733+00
pokemon:tcgdex:tk-xy-p-28:it,tk-xy-p-28,tk,28,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-p-29:es,tk-xy-p-29,tk,29,es,2026-08-09 04:01:09.686+00
pokemon:tcgdex:tk-xy-p-29:fr,tk-xy-p-29,tk,29,fr,2026-08-09 04:00:41.966+00
pokemon:tcgdex:tk-xy-p-29:it,tk-xy-p-29,tk,29,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-p-3:es,tk-xy-p-3,tk,3,es,2026-08-09 04:01:08.687+00
pokemon:tcgdex:tk-xy-p-3:fr,tk-xy-p-3,tk,3,fr,2026-08-09 04:00:39.161+00
pokemon:tcgdex:tk-xy-p-3:it,tk-xy-p-3,tk,3,it,2026-08-09 04:01:02.108+00
pokemon:tcgdex:tk-xy-p-30:es,tk-xy-p-30,tk,30,es,2026-08-09 04:01:09.686+00
pokemon:tcgdex:tk-xy-p-30:fr,tk-xy-p-30,tk,30,fr,2026-08-09 04:00:41.966+00
pokemon:tcgdex:tk-xy-p-30:it,tk-xy-p-30,tk,30,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-p-4:es,tk-xy-p-4,tk,4,es,2026-08-09 04:01:08.687+00
pokemon:tcgdex:tk-xy-p-4:fr,tk-xy-p-4,tk,4,fr,2026-08-09 04:00:39.161+00
pokemon:tcgdex:tk-xy-p-4:it,tk-xy-p-4,tk,4,it,2026-08-09 04:01:02.108+00
pokemon:tcgdex:tk-xy-p-5:es,tk-xy-p-5,tk,5,es,2026-08-09 04:01:08.687+00
pokemon:tcgdex:tk-xy-p-5:fr,tk-xy-p-5,tk,5,fr,2026-08-09 04:00:39.161+00
pokemon:tcgdex:tk-xy-p-5:it,tk-xy-p-5,tk,5,it,2026-08-09 04:01:02.108+00
pokemon:tcgdex:tk-xy-p-6:es,tk-xy-p-6,tk,6,es,2026-08-09 04:01:08.913+00
pokemon:tcgdex:tk-xy-p-6:fr,tk-xy-p-6,tk,6,fr,2026-08-09 04:00:39.791+00
pokemon:tcgdex:tk-xy-p-6:it,tk-xy-p-6,tk,6,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-p-7:es,tk-xy-p-7,tk,7,es,2026-08-09 04:01:08.914+00
pokemon:tcgdex:tk-xy-p-7:fr,tk-xy-p-7,tk,7,fr,2026-08-09 04:00:39.792+00
pokemon:tcgdex:tk-xy-p-7:it,tk-xy-p-7,tk,7,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-p-8:es,tk-xy-p-8,tk,8,es,2026-08-09 04:01:08.914+00
pokemon:tcgdex:tk-xy-p-8:fr,tk-xy-p-8,tk,8,fr,2026-08-09 04:00:39.792+00
pokemon:tcgdex:tk-xy-p-8:it,tk-xy-p-8,tk,8,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-p-9:es,tk-xy-p-9,tk,9,es,2026-08-09 04:01:08.914+00
pokemon:tcgdex:tk-xy-p-9:fr,tk-xy-p-9,tk,9,fr,2026-08-09 04:00:40.245+00
pokemon:tcgdex:tk-xy-p-9:it,tk-xy-p-9,tk,9,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-su-1:es,tk-xy-su-1,tk,1,es,2026-08-09 04:01:08.686+00
pokemon:tcgdex:tk-xy-su-1:fr,tk-xy-su-1,tk,1,fr,2026-08-09 04:00:38.354+00
pokemon:tcgdex:tk-xy-su-1:it,tk-xy-su-1,tk,1,it,2026-08-09 04:01:02.107+00
pokemon:tcgdex:tk-xy-su-10:es,tk-xy-su-10,tk,10,es,2026-08-09 04:01:08.914+00
pokemon:tcgdex:tk-xy-su-10:fr,tk-xy-su-10,tk,10,fr,2026-08-09 04:00:40.246+00
pokemon:tcgdex:tk-xy-su-10:it,tk-xy-su-10,tk,10,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-su-11:es,tk-xy-su-11,tk,11,es,2026-08-09 04:01:09.097+00
pokemon:tcgdex:tk-xy-su-11:fr,tk-xy-su-11,tk,11,fr,2026-08-09 04:00:40.246+00
pokemon:tcgdex:tk-xy-su-11:it,tk-xy-su-11,tk,11,it,2026-08-09 04:01:02.613+00
pokemon:tcgdex:tk-xy-su-12:es,tk-xy-su-12,tk,12,es,2026-08-09 04:01:09.097+00
pokemon:tcgdex:tk-xy-su-12:fr,tk-xy-su-12,tk,12,fr,2026-08-09 04:00:40.612+00
pokemon:tcgdex:tk-xy-su-12:it,tk-xy-su-12,tk,12,it,2026-08-09 04:01:02.613+00
pokemon:tcgdex:tk-xy-su-13:es,tk-xy-su-13,tk,13,es,2026-08-09 04:01:09.097+00
pokemon:tcgdex:tk-xy-su-13:fr,tk-xy-su-13,tk,13,fr,2026-08-09 04:00:40.612+00
pokemon:tcgdex:tk-xy-su-13:it,tk-xy-su-13,tk,13,it,2026-08-09 04:01:02.613+00
pokemon:tcgdex:tk-xy-su-14:es,tk-xy-su-14,tk,14,es,2026-08-09 04:01:09.097+00
pokemon:tcgdex:tk-xy-su-14:fr,tk-xy-su-14,tk,14,fr,2026-08-09 04:00:40.612+00
pokemon:tcgdex:tk-xy-su-14:it,tk-xy-su-14,tk,14,it,2026-08-09 04:01:02.614+00
pokemon:tcgdex:tk-xy-su-15:es,tk-xy-su-15,tk,15,es,2026-08-09 04:01:09.097+00
pokemon:tcgdex:tk-xy-su-15:fr,tk-xy-su-15,tk,15,fr,2026-08-09 04:00:40.942+00
pokemon:tcgdex:tk-xy-su-15:it,tk-xy-su-15,tk,15,it,2026-08-09 04:01:02.614+00
pokemon:tcgdex:tk-xy-su-16:es,tk-xy-su-16,tk,16,es,2026-08-09 04:01:09.3+00
pokemon:tcgdex:tk-xy-su-16:fr,tk-xy-su-16,tk,16,fr,2026-08-09 04:00:40.942+00
pokemon:tcgdex:tk-xy-su-16:it,tk-xy-su-16,tk,16,it,2026-08-09 04:01:02.811+00
pokemon:tcgdex:tk-xy-su-17:es,tk-xy-su-17,tk,17,es,2026-08-09 04:01:09.3+00
pokemon:tcgdex:tk-xy-su-17:fr,tk-xy-su-17,tk,17,fr,2026-08-09 04:00:40.942+00
pokemon:tcgdex:tk-xy-su-17:it,tk-xy-su-17,tk,17,it,2026-08-09 04:01:02.811+00
pokemon:tcgdex:tk-xy-su-18:es,tk-xy-su-18,tk,18,es,2026-08-09 04:01:09.3+00
pokemon:tcgdex:tk-xy-su-18:fr,tk-xy-su-18,tk,18,fr,2026-08-09 04:00:40.942+00
pokemon:tcgdex:tk-xy-su-18:it,tk-xy-su-18,tk,18,it,2026-08-09 04:01:02.811+00
pokemon:tcgdex:tk-xy-su-19:es,tk-xy-su-19,tk,19,es,2026-08-09 04:01:09.3+00
pokemon:tcgdex:tk-xy-su-19:fr,tk-xy-su-19,tk,19,fr,2026-08-09 04:00:41.223+00
pokemon:tcgdex:tk-xy-su-19:it,tk-xy-su-19,tk,19,it,2026-08-09 04:01:02.811+00
pokemon:tcgdex:tk-xy-su-2:es,tk-xy-su-2,tk,2,es,2026-08-09 04:01:08.687+00
pokemon:tcgdex:tk-xy-su-2:fr,tk-xy-su-2,tk,2,fr,2026-08-09 04:00:38.354+00
pokemon:tcgdex:tk-xy-su-2:it,tk-xy-su-2,tk,2,it,2026-08-09 04:01:02.107+00
pokemon:tcgdex:tk-xy-su-20:es,tk-xy-su-20,tk,20,es,2026-08-09 04:01:09.301+00
pokemon:tcgdex:tk-xy-su-20:fr,tk-xy-su-20,tk,20,fr,2026-08-09 04:00:41.223+00
pokemon:tcgdex:tk-xy-su-20:it,tk-xy-su-20,tk,20,it,2026-08-09 04:01:02.812+00
pokemon:tcgdex:tk-xy-su-21:es,tk-xy-su-21,tk,21,es,2026-08-09 04:01:09.524+00
pokemon:tcgdex:tk-xy-su-21:fr,tk-xy-su-21,tk,21,fr,2026-08-09 04:00:41.223+00
pokemon:tcgdex:tk-xy-su-21:it,tk-xy-su-21,tk,21,it,2026-08-09 04:01:03.037+00
pokemon:tcgdex:tk-xy-su-22:es,tk-xy-su-22,tk,22,es,2026-08-09 04:01:09.524+00
pokemon:tcgdex:tk-xy-su-22:fr,tk-xy-su-22,tk,22,fr,2026-08-09 04:00:41.483+00
pokemon:tcgdex:tk-xy-su-22:it,tk-xy-su-22,tk,22,it,2026-08-09 04:01:03.037+00
pokemon:tcgdex:tk-xy-su-23:es,tk-xy-su-23,tk,23,es,2026-08-09 04:01:09.525+00
pokemon:tcgdex:tk-xy-su-23:fr,tk-xy-su-23,tk,23,fr,2026-08-09 04:00:41.483+00
pokemon:tcgdex:tk-xy-su-23:it,tk-xy-su-23,tk,23,it,2026-08-09 04:01:03.037+00
pokemon:tcgdex:tk-xy-su-24:es,tk-xy-su-24,tk,24,es,2026-08-09 04:01:09.525+00
pokemon:tcgdex:tk-xy-su-24:fr,tk-xy-su-24,tk,24,fr,2026-08-09 04:00:41.483+00
pokemon:tcgdex:tk-xy-su-24:it,tk-xy-su-24,tk,24,it,2026-08-09 04:01:03.037+00
pokemon:tcgdex:tk-xy-su-25:es,tk-xy-su-25,tk,25,es,2026-08-09 04:01:09.525+00
pokemon:tcgdex:tk-xy-su-25:fr,tk-xy-su-25,tk,25,fr,2026-08-09 04:00:41.732+00
pokemon:tcgdex:tk-xy-su-25:it,tk-xy-su-25,tk,25,it,2026-08-09 04:01:03.037+00
pokemon:tcgdex:tk-xy-su-26:es,tk-xy-su-26,tk,26,es,2026-08-09 04:01:09.685+00
pokemon:tcgdex:tk-xy-su-26:fr,tk-xy-su-26,tk,26,fr,2026-08-09 04:00:41.733+00
pokemon:tcgdex:tk-xy-su-26:it,tk-xy-su-26,tk,26,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-su-27:es,tk-xy-su-27,tk,27,es,2026-08-09 04:01:09.685+00
pokemon:tcgdex:tk-xy-su-27:fr,tk-xy-su-27,tk,27,fr,2026-08-09 04:00:41.733+00
pokemon:tcgdex:tk-xy-su-27:it,tk-xy-su-27,tk,27,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-su-28:es,tk-xy-su-28,tk,28,es,2026-08-09 04:01:09.685+00
pokemon:tcgdex:tk-xy-su-28:fr,tk-xy-su-28,tk,28,fr,2026-08-09 04:00:41.733+00
pokemon:tcgdex:tk-xy-su-28:it,tk-xy-su-28,tk,28,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-su-29:es,tk-xy-su-29,tk,29,es,2026-08-09 04:01:09.686+00
pokemon:tcgdex:tk-xy-su-29:fr,tk-xy-su-29,tk,29,fr,2026-08-09 04:00:41.966+00
pokemon:tcgdex:tk-xy-su-29:it,tk-xy-su-29,tk,29,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-su-3:es,tk-xy-su-3,tk,3,es,2026-08-09 04:01:08.687+00
pokemon:tcgdex:tk-xy-su-3:fr,tk-xy-su-3,tk,3,fr,2026-08-09 04:00:38.354+00
pokemon:tcgdex:tk-xy-su-3:it,tk-xy-su-3,tk,3,it,2026-08-09 04:01:02.107+00
pokemon:tcgdex:tk-xy-su-30:es,tk-xy-su-30,tk,30,es,2026-08-09 04:01:09.686+00
pokemon:tcgdex:tk-xy-su-30:fr,tk-xy-su-30,tk,30,fr,2026-08-09 04:00:41.966+00
pokemon:tcgdex:tk-xy-su-30:it,tk-xy-su-30,tk,30,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-su-4:es,tk-xy-su-4,tk,4,es,2026-08-09 04:01:08.687+00
pokemon:tcgdex:tk-xy-su-4:fr,tk-xy-su-4,tk,4,fr,2026-08-09 04:00:39.161+00
pokemon:tcgdex:tk-xy-su-4:it,tk-xy-su-4,tk,4,it,2026-08-09 04:01:02.108+00
pokemon:tcgdex:tk-xy-su-5:es,tk-xy-su-5,tk,5,es,2026-08-09 04:01:08.687+00
pokemon:tcgdex:tk-xy-su-5:fr,tk-xy-su-5,tk,5,fr,2026-08-09 04:00:39.161+00
pokemon:tcgdex:tk-xy-su-5:it,tk-xy-su-5,tk,5,it,2026-08-09 04:01:02.108+00
pokemon:tcgdex:tk-xy-su-6:es,tk-xy-su-6,tk,6,es,2026-08-09 04:01:08.913+00
pokemon:tcgdex:tk-xy-su-6:fr,tk-xy-su-6,tk,6,fr,2026-08-09 04:00:39.791+00
pokemon:tcgdex:tk-xy-su-6:it,tk-xy-su-6,tk,6,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-su-7:es,tk-xy-su-7,tk,7,es,2026-08-09 04:01:08.914+00
pokemon:tcgdex:tk-xy-su-7:fr,tk-xy-su-7,tk,7,fr,2026-08-09 04:00:39.792+00
pokemon:tcgdex:tk-xy-su-7:it,tk-xy-su-7,tk,7,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-su-8:es,tk-xy-su-8,tk,8,es,2026-08-09 04:01:08.914+00
pokemon:tcgdex:tk-xy-su-8:fr,tk-xy-su-8,tk,8,fr,2026-08-09 04:00:39.792+00
pokemon:tcgdex:tk-xy-su-8:it,tk-xy-su-8,tk,8,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-su-9:es,tk-xy-su-9,tk,9,es,2026-08-09 04:01:08.914+00
pokemon:tcgdex:tk-xy-su-9:fr,tk-xy-su-9,tk,9,fr,2026-08-09 04:00:40.245+00
pokemon:tcgdex:tk-xy-su-9:it,tk-xy-su-9,tk,9,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-sy-1:es,tk-xy-sy-1,tk,1,es,2026-08-09 04:01:08.686+00
pokemon:tcgdex:tk-xy-sy-1:fr,tk-xy-sy-1,tk,1,fr,2026-08-09 04:00:38.354+00
pokemon:tcgdex:tk-xy-sy-1:it,tk-xy-sy-1,tk,1,it,2026-08-09 04:01:02.107+00
pokemon:tcgdex:tk-xy-sy-10:es,tk-xy-sy-10,tk,10,es,2026-08-09 04:01:08.914+00
pokemon:tcgdex:tk-xy-sy-10:fr,tk-xy-sy-10,tk,10,fr,2026-08-09 04:00:40.246+00
pokemon:tcgdex:tk-xy-sy-10:it,tk-xy-sy-10,tk,10,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-sy-11:es,tk-xy-sy-11,tk,11,es,2026-08-09 04:01:09.097+00
pokemon:tcgdex:tk-xy-sy-11:fr,tk-xy-sy-11,tk,11,fr,2026-08-09 04:00:40.246+00
pokemon:tcgdex:tk-xy-sy-11:it,tk-xy-sy-11,tk,11,it,2026-08-09 04:01:02.613+00
pokemon:tcgdex:tk-xy-sy-12:es,tk-xy-sy-12,tk,12,es,2026-08-09 04:01:09.097+00
pokemon:tcgdex:tk-xy-sy-12:fr,tk-xy-sy-12,tk,12,fr,2026-08-09 04:00:40.612+00
pokemon:tcgdex:tk-xy-sy-12:it,tk-xy-sy-12,tk,12,it,2026-08-09 04:01:02.613+00
pokemon:tcgdex:tk-xy-sy-13:es,tk-xy-sy-13,tk,13,es,2026-08-09 04:01:09.097+00
pokemon:tcgdex:tk-xy-sy-13:fr,tk-xy-sy-13,tk,13,fr,2026-08-09 04:00:40.612+00
pokemon:tcgdex:tk-xy-sy-13:it,tk-xy-sy-13,tk,13,it,2026-08-09 04:01:02.613+00
pokemon:tcgdex:tk-xy-sy-14:es,tk-xy-sy-14,tk,14,es,2026-08-09 04:01:09.097+00
pokemon:tcgdex:tk-xy-sy-14:fr,tk-xy-sy-14,tk,14,fr,2026-08-09 04:00:40.612+00
pokemon:tcgdex:tk-xy-sy-14:it,tk-xy-sy-14,tk,14,it,2026-08-09 04:01:02.614+00
pokemon:tcgdex:tk-xy-sy-15:es,tk-xy-sy-15,tk,15,es,2026-08-09 04:01:09.097+00
pokemon:tcgdex:tk-xy-sy-15:fr,tk-xy-sy-15,tk,15,fr,2026-08-09 04:00:40.942+00
pokemon:tcgdex:tk-xy-sy-15:it,tk-xy-sy-15,tk,15,it,2026-08-09 04:01:02.614+00
pokemon:tcgdex:tk-xy-sy-16:es,tk-xy-sy-16,tk,16,es,2026-08-09 04:01:09.3+00
pokemon:tcgdex:tk-xy-sy-16:fr,tk-xy-sy-16,tk,16,fr,2026-08-09 04:00:40.942+00
pokemon:tcgdex:tk-xy-sy-16:it,tk-xy-sy-16,tk,16,it,2026-08-09 04:01:02.811+00
pokemon:tcgdex:tk-xy-sy-17:es,tk-xy-sy-17,tk,17,es,2026-08-09 04:01:09.3+00
pokemon:tcgdex:tk-xy-sy-17:fr,tk-xy-sy-17,tk,17,fr,2026-08-09 04:00:40.942+00
pokemon:tcgdex:tk-xy-sy-17:it,tk-xy-sy-17,tk,17,it,2026-08-09 04:01:02.811+00
pokemon:tcgdex:tk-xy-sy-18:es,tk-xy-sy-18,tk,18,es,2026-08-09 04:01:09.3+00
pokemon:tcgdex:tk-xy-sy-18:fr,tk-xy-sy-18,tk,18,fr,2026-08-09 04:00:40.942+00
pokemon:tcgdex:tk-xy-sy-18:it,tk-xy-sy-18,tk,18,it,2026-08-09 04:01:02.811+00
pokemon:tcgdex:tk-xy-sy-19:es,tk-xy-sy-19,tk,19,es,2026-08-09 04:01:09.3+00
pokemon:tcgdex:tk-xy-sy-19:fr,tk-xy-sy-19,tk,19,fr,2026-08-09 04:00:41.223+00
pokemon:tcgdex:tk-xy-sy-19:it,tk-xy-sy-19,tk,19,it,2026-08-09 04:01:02.811+00
pokemon:tcgdex:tk-xy-sy-2:es,tk-xy-sy-2,tk,2,es,2026-08-09 04:01:08.687+00
pokemon:tcgdex:tk-xy-sy-2:fr,tk-xy-sy-2,tk,2,fr,2026-08-09 04:00:38.354+00
pokemon:tcgdex:tk-xy-sy-2:it,tk-xy-sy-2,tk,2,it,2026-08-09 04:01:02.107+00
pokemon:tcgdex:tk-xy-sy-20:es,tk-xy-sy-20,tk,20,es,2026-08-09 04:01:09.301+00
pokemon:tcgdex:tk-xy-sy-20:fr,tk-xy-sy-20,tk,20,fr,2026-08-09 04:00:41.223+00
pokemon:tcgdex:tk-xy-sy-20:it,tk-xy-sy-20,tk,20,it,2026-08-09 04:01:02.812+00
pokemon:tcgdex:tk-xy-sy-21:es,tk-xy-sy-21,tk,21,es,2026-08-09 04:01:09.524+00
pokemon:tcgdex:tk-xy-sy-21:fr,tk-xy-sy-21,tk,21,fr,2026-08-09 04:00:41.223+00
pokemon:tcgdex:tk-xy-sy-21:it,tk-xy-sy-21,tk,21,it,2026-08-09 04:01:03.037+00
pokemon:tcgdex:tk-xy-sy-22:es,tk-xy-sy-22,tk,22,es,2026-08-09 04:01:09.524+00
pokemon:tcgdex:tk-xy-sy-22:fr,tk-xy-sy-22,tk,22,fr,2026-08-09 04:00:41.483+00
pokemon:tcgdex:tk-xy-sy-22:it,tk-xy-sy-22,tk,22,it,2026-08-09 04:01:03.037+00
pokemon:tcgdex:tk-xy-sy-23:es,tk-xy-sy-23,tk,23,es,2026-08-09 04:01:09.525+00
pokemon:tcgdex:tk-xy-sy-23:fr,tk-xy-sy-23,tk,23,fr,2026-08-09 04:00:41.483+00
pokemon:tcgdex:tk-xy-sy-23:it,tk-xy-sy-23,tk,23,it,2026-08-09 04:01:03.037+00
pokemon:tcgdex:tk-xy-sy-24:es,tk-xy-sy-24,tk,24,es,2026-08-09 04:01:09.525+00
pokemon:tcgdex:tk-xy-sy-24:fr,tk-xy-sy-24,tk,24,fr,2026-08-09 04:00:41.483+00
pokemon:tcgdex:tk-xy-sy-24:it,tk-xy-sy-24,tk,24,it,2026-08-09 04:01:03.037+00
pokemon:tcgdex:tk-xy-sy-25:es,tk-xy-sy-25,tk,25,es,2026-08-09 04:01:09.525+00
pokemon:tcgdex:tk-xy-sy-25:fr,tk-xy-sy-25,tk,25,fr,2026-08-09 04:00:41.732+00
pokemon:tcgdex:tk-xy-sy-25:it,tk-xy-sy-25,tk,25,it,2026-08-09 04:01:03.037+00
pokemon:tcgdex:tk-xy-sy-26:es,tk-xy-sy-26,tk,26,es,2026-08-09 04:01:09.685+00
pokemon:tcgdex:tk-xy-sy-26:fr,tk-xy-sy-26,tk,26,fr,2026-08-09 04:00:41.733+00
pokemon:tcgdex:tk-xy-sy-26:it,tk-xy-sy-26,tk,26,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-sy-27:es,tk-xy-sy-27,tk,27,es,2026-08-09 04:01:09.685+00
pokemon:tcgdex:tk-xy-sy-27:fr,tk-xy-sy-27,tk,27,fr,2026-08-09 04:00:41.733+00
pokemon:tcgdex:tk-xy-sy-27:it,tk-xy-sy-27,tk,27,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-sy-28:es,tk-xy-sy-28,tk,28,es,2026-08-09 04:01:09.685+00
pokemon:tcgdex:tk-xy-sy-28:fr,tk-xy-sy-28,tk,28,fr,2026-08-09 04:00:41.733+00
pokemon:tcgdex:tk-xy-sy-28:it,tk-xy-sy-28,tk,28,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-sy-29:es,tk-xy-sy-29,tk,29,es,2026-08-09 04:01:09.686+00
pokemon:tcgdex:tk-xy-sy-29:fr,tk-xy-sy-29,tk,29,fr,2026-08-09 04:00:41.966+00
pokemon:tcgdex:tk-xy-sy-29:it,tk-xy-sy-29,tk,29,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-sy-3:es,tk-xy-sy-3,tk,3,es,2026-08-09 04:01:08.687+00
pokemon:tcgdex:tk-xy-sy-3:fr,tk-xy-sy-3,tk,3,fr,2026-08-09 04:00:38.354+00
pokemon:tcgdex:tk-xy-sy-3:it,tk-xy-sy-3,tk,3,it,2026-08-09 04:01:02.107+00
pokemon:tcgdex:tk-xy-sy-30:es,tk-xy-sy-30,tk,30,es,2026-08-09 04:01:09.686+00
pokemon:tcgdex:tk-xy-sy-30:fr,tk-xy-sy-30,tk,30,fr,2026-08-09 04:00:41.966+00
pokemon:tcgdex:tk-xy-sy-30:it,tk-xy-sy-30,tk,30,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-sy-4:es,tk-xy-sy-4,tk,4,es,2026-08-09 04:01:08.687+00
pokemon:tcgdex:tk-xy-sy-4:fr,tk-xy-sy-4,tk,4,fr,2026-08-09 04:00:39.161+00
pokemon:tcgdex:tk-xy-sy-4:it,tk-xy-sy-4,tk,4,it,2026-08-09 04:01:02.108+00
pokemon:tcgdex:tk-xy-sy-5:es,tk-xy-sy-5,tk,5,es,2026-08-09 04:01:08.687+00
pokemon:tcgdex:tk-xy-sy-5:fr,tk-xy-sy-5,tk,5,fr,2026-08-09 04:00:39.161+00
pokemon:tcgdex:tk-xy-sy-5:it,tk-xy-sy-5,tk,5,it,2026-08-09 04:01:02.108+00
pokemon:tcgdex:tk-xy-sy-6:es,tk-xy-sy-6,tk,6,es,2026-08-09 04:01:08.913+00
pokemon:tcgdex:tk-xy-sy-6:fr,tk-xy-sy-6,tk,6,fr,2026-08-09 04:00:39.791+00
pokemon:tcgdex:tk-xy-sy-6:it,tk-xy-sy-6,tk,6,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-sy-7:es,tk-xy-sy-7,tk,7,es,2026-08-09 04:01:08.914+00
pokemon:tcgdex:tk-xy-sy-7:fr,tk-xy-sy-7,tk,7,fr,2026-08-09 04:00:39.792+00
pokemon:tcgdex:tk-xy-sy-7:it,tk-xy-sy-7,tk,7,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-sy-8:es,tk-xy-sy-8,tk,8,es,2026-08-09 04:01:08.914+00
pokemon:tcgdex:tk-xy-sy-8:fr,tk-xy-sy-8,tk,8,fr,2026-08-09 04:00:39.792+00
pokemon:tcgdex:tk-xy-sy-8:it,tk-xy-sy-8,tk,8,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-sy-9:es,tk-xy-sy-9,tk,9,es,2026-08-09 04:01:08.914+00
pokemon:tcgdex:tk-xy-sy-9:fr,tk-xy-sy-9,tk,9,fr,2026-08-09 04:00:40.245+00
pokemon:tcgdex:tk-xy-sy-9:it,tk-xy-sy-9,tk,9,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-w-1:es,tk-xy-w-1,tk,1,es,2026-08-09 04:01:08.687+00
pokemon:tcgdex:tk-xy-w-1:fr,tk-xy-w-1,tk,1,fr,2026-08-09 04:00:38.354+00
pokemon:tcgdex:tk-xy-w-1:it,tk-xy-w-1,tk,1,it,2026-08-09 04:01:02.107+00
pokemon:tcgdex:tk-xy-w-10:es,tk-xy-w-10,tk,10,es,2026-08-09 04:01:09.097+00
pokemon:tcgdex:tk-xy-w-10:fr,tk-xy-w-10,tk,10,fr,2026-08-09 04:00:40.246+00
pokemon:tcgdex:tk-xy-w-10:it,tk-xy-w-10,tk,10,it,2026-08-09 04:01:02.613+00
pokemon:tcgdex:tk-xy-w-11:es,tk-xy-w-11,tk,11,es,2026-08-09 04:01:09.097+00
pokemon:tcgdex:tk-xy-w-11:fr,tk-xy-w-11,tk,11,fr,2026-08-09 04:00:40.246+00
pokemon:tcgdex:tk-xy-w-11:it,tk-xy-w-11,tk,11,it,2026-08-09 04:01:02.613+00
pokemon:tcgdex:tk-xy-w-12:es,tk-xy-w-12,tk,12,es,2026-08-09 04:01:09.097+00
pokemon:tcgdex:tk-xy-w-12:fr,tk-xy-w-12,tk,12,fr,2026-08-09 04:00:40.612+00
pokemon:tcgdex:tk-xy-w-12:it,tk-xy-w-12,tk,12,it,2026-08-09 04:01:02.613+00
pokemon:tcgdex:tk-xy-w-13:es,tk-xy-w-13,tk,13,es,2026-08-09 04:01:09.097+00
pokemon:tcgdex:tk-xy-w-13:fr,tk-xy-w-13,tk,13,fr,2026-08-09 04:00:40.612+00
pokemon:tcgdex:tk-xy-w-13:it,tk-xy-w-13,tk,13,it,2026-08-09 04:01:02.613+00
pokemon:tcgdex:tk-xy-w-14:es,tk-xy-w-14,tk,14,es,2026-08-09 04:01:09.097+00
pokemon:tcgdex:tk-xy-w-14:fr,tk-xy-w-14,tk,14,fr,2026-08-09 04:00:40.612+00
pokemon:tcgdex:tk-xy-w-14:it,tk-xy-w-14,tk,14,it,2026-08-09 04:01:02.614+00
pokemon:tcgdex:tk-xy-w-15:es,tk-xy-w-15,tk,15,es,2026-08-09 04:01:09.3+00
pokemon:tcgdex:tk-xy-w-15:fr,tk-xy-w-15,tk,15,fr,2026-08-09 04:00:40.942+00
pokemon:tcgdex:tk-xy-w-15:it,tk-xy-w-15,tk,15,it,2026-08-09 04:01:02.811+00
pokemon:tcgdex:tk-xy-w-16:es,tk-xy-w-16,tk,16,es,2026-08-09 04:01:09.3+00
pokemon:tcgdex:tk-xy-w-16:fr,tk-xy-w-16,tk,16,fr,2026-08-09 04:00:40.942+00
pokemon:tcgdex:tk-xy-w-16:it,tk-xy-w-16,tk,16,it,2026-08-09 04:01:02.811+00
pokemon:tcgdex:tk-xy-w-17:es,tk-xy-w-17,tk,17,es,2026-08-09 04:01:09.3+00
pokemon:tcgdex:tk-xy-w-17:fr,tk-xy-w-17,tk,17,fr,2026-08-09 04:00:40.942+00
